id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,big_church_count_500,church_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,big_church_count_1000,church_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
17014,2014-04-04,61,43.0,5.0,9.0,1.0,1977.0,3.0,6.0,2.0,Investment,Jasenevo,24813850.39,174831,0.683844404,0.037177818,10712,4172.0,7,11217,10559.0,7,0,1,0,7,7,no,0,7,1,no,no,no,yes,no,no,no,no,178264,82799,95465,23483,12083,11400,105171,52848,52323,46177,14748,31429,10712,5502,5210,11217,5750,5467,26209,13455,12754,45669,22276,23393,20530,10531,9999,175.0,16.0,5.0,0.0,2.0,0.0,150.0,0.0,2.0,0.0,175.0,0.0,2.0,7.0,159.0,7.0,188,1.978025625,0.550554226,6.606650708,0.550554226,0.12753774,0.118540619,0.889405504,0.186980699,2.499430594,9.023143,0.377852,5.03334,13.27572632,159.3087159,42.0,10.56297245,12.12920111,73,0.328013665,3.936163976,0.687358084,no,1.961282727,11.24479524,14.38611213,15.68742895,16.38067501,1.961282714,1,no,3.262147319,2,4.225880892,no,18.82879809,32,3.795225938,8,16.82319294,9.046132544,1.836649421,2.253189446,5.871701691,2.761815655,5.798253025,0.982324655,0.582983711,2.732275714,2.529653345,7.951269915,1.207711827,1.698328631,24.13402419,2.737689343,5.781353139,0.118540619,0.757371762,3.162425705,0.648811246,0.118540619,0.625128582,0.609338133,6.174545646,11.9670396,8.115403576,4.758503019,1.061901517,good,32.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.65,0.0,0,0,3,90500,0,660.0,1125.0,887.5,0,0,0,0,0,0,1,1,0,1,1,55.25,0.0,0,0,5,123800,10,466.67,833.33,650.0,1,4,4,1,0,0,0,1,2,0,4,1,56.07,0.0,0,0,5,123800,11,520.0,900.0,710.0,1,4,4,2,0,0,0,1,3,0,0,6,2,56.8,1.06,0,0,5,123800,17,586.67,1000.0,793.33,2,6,5,3,1,0,0,3,9,0,0,9,2,44.01,9.05,12,564979,51,1554895,99,650.54,1091.4,870.97,6,30,30,26,7,0,0,7,23,0,1,38,8,9600000
17015,2014-04-04,73,1.0,15.0,17.0,1.0,1979.0,3.0,1.0,1.0,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,1.112948919,0.660282914,7.923394973,0.660282914,1.248366131,0.441081776,3.09818702,1.411513254,0.988090759,1.398312,3.882011,1.551821,3.831299907,45.97559888,75.0,3.363535248,4.646475731,75,0.20808409,2.497009081,0.443970474,no,5.627100861,13.57032356,17.5974581,18.37353059,19.71690301,2.947483839,11,no,4.146620704,7,2.529637997,no,25.53495312,5,6.997841258,14,9.143642804,16.62422737,3.353501778,5.702706961,10.00147408,4.317263676,10.00831627,4.279569797,3.004425788,7.85103429,7.640475327,13.33587193,6.106423696,1.014975338,11.98326956,4.262387074,9.179111971,4.954330443,1.910009543,5.017606592,1.522232614,0.441081776,3.251295562,0.77485601,10.19202606,8.890491828,7.036966598,6.665049658,2.110159716,good,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,1,0,0,0,0.25,7.82,0,0,0,0,0,683.33,1147.06,913.64,0,0,0,0,0,0,0,0,1,0,0,0,1.77,13.19,0,0,1,36600,0,671.01,1136.36,904.55,0,0,0,0,0,0,0,0,2,0,0,0,0,3.05,16.56,0,0,2,41100,4,700.0,1125.0,912.5,0,1,1,2,0,0,0,0,2,0,0,0,1,13.02,7.6,0,0,4,44437,18,700.0,1194.44,947.22,0,2,9,6,1,0,0,4,6,0,0,5,1,7162480
17016,2014-04-04,88,85.0,3.0,21.0,4.0,2014.0,2.0,1.0,1.0,OwnerOccupier,Kuncevo,52351766.54,142462,0.070662054,0.035145267,9347,4050.0,7,9292,11234.0,8,0,0,0,5,2,no,0,3,3,no,no,no,yes,no,no,no,no,78507,37052,41455,19784,10339,9445,85551,43352,42199,37127,11024,26103,9347,4806,4541,9292,4919,4373,22071,11484,10587,15929,8541,7388,17469,9082,8387,737.0,68.0,204.0,14.0,237.0,21.0,180.0,2.0,10.0,1.0,738.0,47.0,88.0,413.0,94.0,96.0,92,2.157525968,1.458945492,17.50734591,1.458945492,0.344230314,0.494259529,0.635697713,0.281379378,1.132027248,19.50328,4.060421,16.65697,2.932955851,35.19547021,10.0,2.993717808,4.093270012,10,0.050660898,0.607930774,0.641464505,no,2.150404199,7.948037676,11.12398301,12.17342805,13.0260774,2.150404194,1,no,2.150820749,33,1.684564077,no,13.53363411,50,14.37731086,1,22.28162595,7.052927694,1.57235126,2.562653509,6.241610449,0.670527638,20.20317735,8.47933314,0.472935447,1.364909061,4.841797769,8.505829241,5.296732219,0.601075922,2.640542892,2.250848247,8.667872684,0.762973036,0.699508573,0.652283833,2.808655648,0.494259529,1.228351933,0.448811079,6.223435891,7.802333662,7.45783551,3.470887832,0.733978503,good,13.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.47,0.0,2,254242,4,270741,10,780.0,1300.0,1040.0,0,1,4,4,1,0,0,1,0,3,0,17.5,2.85,2,254242,7,313081,25,950.0,1568.18,1259.09,3,3,7,7,3,2,0,1,3,0,8,0,28.88,4.93,4,291742,7,313081,33,973.33,1616.67,1295.0,3,4,10,8,5,3,0,2,4,0,0,11,0,31.74,4.78,7,483248,11,877587,56,802.04,1357.14,1079.59,7,11,19,10,6,3,0,2,6,0,0,25,0,34.12,4.96,22,974133,24,1208287,93,891.57,1475.9,1183.73,10,20,25,20,11,6,1,8,18,0,2,41,0,6223000
17017,2014-04-04,38,30.0,6.0,17.0,1.0,1979.0,1.0,0.0,2.0,OwnerOccupier,Solncevo,11324091.93,113897,0.083809588,0.371148999,8340,3953.0,5,7065,9700.0,5,0,2,0,4,3,no,0,5,1,no,no,no,no,no,no,no,no,125111,58773,66338,16287,8039,8248,75334,38138,37196,22276,6180,16096,8340,4048,4292,7065,3531,3534,17908,8858,9050,31549,16302,15247,14555,7157,7398,801.0,43.0,352.0,79.0,126.0,16.0,157.0,0.0,23.0,5.0,800.0,23.0,181.0,278.0,131.0,187.0,72,3.343157098,2.037572376,24.45086851,2.037572376,0.230087038,0.04459936,0.625673389,0.360319379,0.631064057,16.10365,2.151334,15.56946,2.29359307,27.52311684,34.0,2.29359307,3.663182966,34,0.25728789,3.087454675,0.589156933,no,2.117384606,12.21383392,14.92960711,16.10136105,16.95715522,1.794569802,22,no,2.117384601,1,0.874445119,no,20.07121948,50,12.32776506,8,25.06251527,12.40586978,4.687054293,1.538219323,5.465041738,0.949479998,10.50713143,1.320120888,0.564069207,2.12828913,5.574741661,9.07362127,3.945655003,2.435398912,20.22927931,1.242740923,6.335964805,6.167763708,0.638040846,1.052999269,0.509984541,0.04459936,3.407720403,2.002972701,7.838955416,8.634607397,4.896656131,0.450703247,0.60116514,good,8.93,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.52,4.14,0,0,4,53350,6,660.0,1100.0,880.0,1,1,2,2,0,0,0,0,1,3,1,18.43,18.12,1,60000,5,115350,7,660.0,1100.0,880.0,2,1,2,2,0,0,0,0,0,1,3,2,21.72,26.77,2,79000,5,115350,7,660.0,1100.0,880.0,2,1,2,2,0,0,0,0,0,0,1,4,2,25.46,17.39,3,183000,7,294350,12,566.67,1000.0,783.33,3,2,5,2,0,0,0,0,3,0,1,5,2,26.11,12.31,11,389504,15,473050,52,821.74,1369.57,1095.65,6,11,14,12,7,2,0,5,14,0,3,17,2,3862628
17018,2014-04-04,59,44.0,3.0,9.0,1.0,1968.0,3.0,5.0,2.0,Investment,Nagatinskij Zaton,9589336.912,115352,0.372602044,0.049637257,6880,3119.0,5,7759,6237.0,8,0,1,0,6,1,yes,1,3,0,no,no,no,no,no,no,no,no,76284,34200,42084,15727,7925,7802,70194,35622,34572,29431,9266,20165,6880,3466,3414,7759,3909,3850,17700,8998,8702,15164,7571,7593,13729,6929,6800,245.0,83.0,1.0,0.0,67.0,4.0,90.0,0.0,0.0,0.0,244.0,1.0,1.0,143.0,84.0,15.0,2,1.763872093,1.28100472,16.35013658,1.362511382,0.42263504,0.332175314,0.926194917,0.031770455,0.470350826,2.107609,4.072592,9.526982,3.710773197,44.52927837,2.0,4.025707577,5.468019478,2,0.147708368,1.772500411,0.10494136,yes,9.949430124,2.201571505,5.545978408,7.211284759,7.800626778,2.201571483,4,no,2.994390879,2,0.414361588,no,8.86777484,32,6.495801771,2,9.413068305,4.424260268,3.397436703,0.888491153,2.550425047,1.201551009,6.853191263,4.214404629,0.507764326,2.12201456,8.915446381,5.686270597,1.296389528,2.905726857,12.5925023,1.505423133,2.345302741,0.332175314,0.56479263,0.689886932,0.975156059,0.332175314,1.856905678,1.395983729,5.452971163,7.213823833,1.499865173,3.051852801,0.357348341,excellent,17.48,0.13,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,18.14,8.56,1,70000,4,93200,7,942.86,1571.43,1257.14,0,2,2,1,1,1,0,0,0,1,0,20.08,15.58,6,575510,9,271565,18,605.56,1055.56,830.56,0,8,7,1,1,1,0,0,1,4,9,0,18.85,21.16,6,575510,10,323565,20,670.0,1150.0,910.0,0,8,7,2,2,1,0,1,5,0,4,13,0,14.26,32.07,20,1190009,16,1034565,55,666.67,1129.63,898.15,1,20,18,10,4,2,0,1,7,0,4,25,3,9.67,28.41,105,3464618,38,1858724,195,724.86,1221.62,973.24,10,52,65,44,18,6,0,19,35,0,12,64,13,1000000
17019,2014-04-04,40,38.0,12.0,17.0,1.0,2014.0,1.0,1.0,1.0,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75.0,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,1,0,0,0,9.43,34.86,0,0,0,0,0,683.33,1147.06,913.64,0,0,0,0,0,0,0,0,2,0,0,0,5.3,26.61,0,0,0,0,2,650.0,1000.0,825.0,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760.0,1300.0,1030.0,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,4400000
17020,2014-04-04,45,45.0,12.0,12.0,1.0,2014.0,1.0,8.0,1.0,OwnerOccupier,Ramenki,18800000.1,125111,0.169625419,0.019508796,8371,903.0,8,7687,7788.0,8,0,5,1,12,5,yes,1,5,11,no,no,no,yes,no,no,no,no,61039,27823,33216,16928,8715,8213,79011,41069,37942,29172,8989,20183,8371,4356,4015,7687,3937,3750,19215,9989,9226,15495,7299,8196,15224,7873,7351,314.0,78.0,2.0,0.0,99.0,38.0,97.0,0.0,0.0,0.0,314.0,1.0,0.0,135.0,98.0,80.0,121,6.238375838,4.831326144,39.32757344,3.277297787,1.344664436,1.358545457,1.487803092,0.362677395,0.864273087,13.58623,3.286658,14.50565,1.814635993,21.77563191,33.0,2.227555027,3.944411625,63,0.105146165,1.261753984,0.771108143,no,3.472752961,6.154473769,8.875700278,10.04089205,10.91522293,3.472752971,1,no,3.532868541,9,0.20305005,no,11.83170599,50,17.02051261,8,19.43209119,7.200572969,1.52225299,1.174244149,1.398012267,1.097472601,9.500148347,2.117473007,1.454563775,3.62961969,8.595244386,7.577446155,2.962615718,1.944882089,9.632498475,2.66918073,2.755511822,4.55672122,1.009818738,1.326531603,1.555985196,1.358545457,1.714610793,1.603545652,3.947144447,5.553033155,1.751859183,4.15909121,1.041306118,satisfactory,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.74,1.0,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,0,0,0,0,18.84,8.34,1,1638,1,0,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,0,0,3,1,16.82,13.93,3,31539,5,74726,18,670.59,1117.65,894.12,1,3,7,7,0,0,0,1,3,0,1,10,2,19.99,19.41,13,319953,10,119900,51,895.65,1500.0,1197.83,5,9,16,10,7,4,0,2,6,0,1,14,2,19.75,9.59,35,787091,36,923252,237,836.36,1390.91,1113.64,17,55,66,55,32,11,1,8,27,2,5,70,4,8011500
17021,2014-04-04,33,20.0,2.0,5.0,1.0,1965.0,1.0,5.0,2.0,Investment,Perovo,9946335.108,139322,0.065408826,0.225824954,6400,2232.0,7,6558,7966.0,7,0,3,0,13,0,no,0,2,7,yes,no,yes,yes,no,no,no,no,36154,16222,19932,13799,6937,6862,91795,44734,47061,33728,9653,24075,6400,3209,3191,6558,3317,3241,15514,7813,7701,8137,3787,4350,12162,6117,6045,561.0,111.0,0.0,0.0,254.0,3.0,189.0,0.0,4.0,0.0,561.0,0.0,5.0,437.0,79.0,40.0,44,1.407131471,1.053875901,12.64651081,1.053875901,0.124084902,0.273072639,2.431978049,0.709920473,0.847189012,11.58153,3.453758,10.10501,3.559955144,42.71946173,68.0,3.77197984,5.025197415,59,0.087432214,1.04918657,1.478074549,no,3.493247798,5.583636917,8.090436016,8.66420044,10.30246606,0.763445844,10,no,3.493247793,1,2.034424676,no,9.887639179,5,7.853269426,3,1.759512683,14.25789533,0.747295377,2.584333491,3.726201029,3.187096272,16.23625878,0.576492272,0.858418884,1.127058068,3.062805486,1.258494447,1.333172198,0.640890009,6.512402574,0.643430529,4.657192704,3.702255968,1.305581321,1.08590775,2.285754467,0.273072639,1.304453558,1.317807966,9.89755966,2.915536941,1.888758344,0.771475811,0.184872543,poor,0.0,0.0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,6.93,1.54,0,0,0,0,13,583.33,1000.0,791.67,1,5,4,2,1,0,0,0,1,5,2,22.75,10.16,3,53700,1,0,20,647.37,1105.26,876.32,1,6,7,4,2,0,0,1,1,1,12,3,35.69,11.34,6,80237,5,20906,29,610.71,1071.43,841.07,1,7,14,5,2,0,0,2,2,0,4,15,4,44.77,9.18,8,215237,6,39106,38,600.0,1054.05,827.03,1,9,19,7,2,0,0,2,4,0,6,23,4,25.24,14.18,27,414997,27,1070476,162,667.31,1137.82,902.56,6,47,61,33,11,4,0,10,21,0,10,70,13,5000000
17022,2014-04-04,77,30.0,5.0,1.0,1.0,1979.0,3.0,1.0,2.0,OwnerOccupier,Krjukovo,10842309.74,85219,0.06217241,0.161531741,5767,5278.0,6,5648,10529.0,6,0,2,0,4,1,no,0,4,1,no,no,no,no,no,no,no,no,221709,101426,120283,12194,6155,6039,58114,28761,29353,14911,4222,10689,5767,2919,2848,5648,2830,2818,13872,7020,6852,49415,25109,24306,10654,5374,5280,372.0,8.0,146.0,11.0,65.0,9.0,111.0,1.0,17.0,4.0,373.0,2.0,20.0,184.0,131.0,36.0,29,23.44807715,19.57984309,220.6775594,18.38979662,1.434058259,0.864675862,15.44532624,0.0,0.266250637,4.182852,2.329719,27.11843,1.592790361,19.11348433,28.0,1.628628839,2.184424074,28,0.319297164,3.831565972,0.228864049,no,17.77057462,31.2770474,33.91181149,34.69239292,35.93747379,4.90025341,14,no,7.614636831,49,0.592799051,no,36.84460634,83,26.100844,1,43.17441977,22.00773922,20.611154,16.51491044,21.86293136,17.57443778,42.20368381,2.568330296,1.823440184,5.246801649,5.188426688,26.75174668,14.65901564,2.254593984,28.47169086,2.580571931,2.850861787,4.293600169,1.346846243,1.395222563,2.391080448,0.864675862,4.622716832,2.158073545,28.31029512,6.045766325,2.134432972,20.21796387,1.466794868,no data,32.72,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,26.21,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,0,0,0,0,9.76,23.07,1,6000,1,1700,1,300.0,500.0,400.0,0,1,0,0,0,0,0,0,0,0,0,0,18.37,14.34,1,6000,2,7400,5,480.0,800.0,640.0,0,3,1,1,0,0,0,0,0,0,0,3,0,30.72,8.69,1,6000,5,17700,7,485.71,857.14,671.43,0,3,3,1,0,0,0,0,2,0,1,5,1,33.95,7.35,3,51038,7,49700,14,507.14,857.14,682.14,0,7,4,3,0,0,0,1,3,0,2,10,1,7931000
17023,2014-04-04,29,16.0,4.0,5.0,2.0,1963.0,1.0,5.0,2.0,Investment,Rjazanskij,6377883.078,101982,0.017855768,0.333891544,5408,4266.0,6,6564,8348.0,6,0,0,0,7,3,no,0,0,1,no,no,no,no,no,no,no,no,83369,37959,45410,12842,6633,6209,62215,30661,31554,26925,8782,18143,5408,2794,2614,6564,3389,3175,14443,7479,6964,16974,8334,8640,11169,5745,5424,324.0,78.0,0.0,0.0,148.0,4.0,93.0,0.0,1.0,0.0,324.0,0.0,4.0,231.0,58.0,31.0,58,2.159538833,1.479784756,14.65390965,1.221159138,0.24036081,0.505662604,1.970137931,0.242669579,0.404154969,8.473494,0.601192,8.990995,0.85140898,10.21690775,46.0,0.85140898,1.299755453,46,0.034026282,0.408315388,1.106940867,no,3.239641977,4.706918383,8.649063324,9.442409088,10.76790718,2.107599279,3,no,3.050431548,21,0.390660713,no,10.79640844,5,2.206142436,3,3.906099168,10.97091283,1.662209589,3.252292106,5.060240608,3.614385907,10.67281441,1.230607626,0.133556964,2.551623412,4.558286501,5.846567531,1.415038205,2.941758104,9.831948239,3.107894324,2.372907893,1.444606685,1.987381231,1.74995591,0.925631268,0.505662604,0.715049566,0.71692983,9.909634922,1.187301597,1.970137931,2.51229987,0.510872013,poor,3.65,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.28,8.11,0,0,0,0,14,692.31,1153.85,923.08,1,5,4,3,0,1,1,3,1,3,2,24.87,10.22,0,0,0,0,18,752.94,1235.29,994.12,1,6,4,5,1,1,0,1,3,1,5,2,21.67,12.35,2,85000,1,9730,24,756.52,1239.13,997.83,1,8,5,7,2,1,0,1,5,0,2,12,2,16.88,11.14,4,87800,10,110603,47,684.78,1163.04,923.91,1,15,16,9,5,1,0,1,6,0,4,31,4,17.84,14.31,23,656815,32,1111051,112,710.48,1200.0,955.24,7,27,40,27,8,3,0,8,25,0,11,66,15,4900000
17024,2014-04-04,38,18.0,5.0,17.0,1.0,2003.0,1.0,7.0,3.0,Investment,Ljublino,17881913.61,165727,0.260652636,0.133215333,10809,5153.0,10,11395,11887.0,13,0,3,0,13,1,no,0,4,3,no,no,no,yes,no,yes,no,yes,89971,44031,45940,23651,12084,11567,107626,53883,53743,34450,9536,24914,10809,5581,5228,11395,5778,5617,26333,13469,12864,23273,13683,9590,20866,10654,10212,462.0,58.0,0.0,0.0,209.0,4.0,190.0,0.0,1.0,0.0,461.0,0.0,20.0,193.0,154.0,94.0,43,3.372123704,2.201556538,24.31137772,2.025948143,0.150329121,0.189599965,1.087661856,0.222247248,1.192120572,5.012455,1.39383,10.82284,4.694762313,56.33714776,17.0,4.660929852,6.662838827,17,0.16618053,1.994166365,0.705735941,no,3.550065546,7.686108402,11.47885841,12.66210928,13.58963437,3.550065537,1,no,3.613568514,48,2.478363482,no,15.35405277,5,9.286702431,6,2.518570499,6.884266078,0.994281054,1.086376066,4.280927204,6.155150203,1.520787739,3.047149938,0.610148234,3.519578569,3.393898388,4.676132157,2.001422323,2.75469926,2.666911087,1.376894159,2.578786803,0.730531329,0.627629951,0.63301036,1.202219371,0.189599965,1.601441271,1.437216282,10.55567319,8.280117741,3.145568341,4.751942046,0.840211397,excellent,2.01,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.0,1,50000,1,1500,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,0,2,0,9.2,3.82,1,50000,3,376500,3,750.0,1250.0,1000.0,1,0,1,1,0,0,0,0,1,0,3,0,13.63,11.17,1,50000,8,526220,18,581.25,968.75,775.0,2,6,5,5,0,0,0,1,2,0,0,8,1,28.31,14.1,3,65323,16,801320,51,666.67,1125.0,895.83,3,15,17,12,3,1,0,6,10,0,0,24,4,26.33,9.18,7,106573,36,1484860,105,617.89,1052.63,835.26,10,34,34,20,6,1,0,8,23,0,3,51,9,6200000
